47402us
-6299.58	2913.57
100000
-6763.65	3259.47	
-5733.14	3051.73	
-6359.05	3494.20	
-5997.30	3415.42	
-6814.86	2633.71	
-6752.99	2539.05	
-6593.54	2400.42	
-5712.93	2837.78	
-6604.19	3420.75	
-5998.49	3423.74	
-5798.58	3229.91	
-6243.69	2316.59	
-5698.64	2901.17	
-6462.64	2334.28	
-5908.11	2455.02	
-6624.48	2405.65	
-6487.63	2339.84	
-6654.17	3403.86	
-6309.14	2308.02	
-6397.20	2315.45	
-6647.09	2415.23	
-5758.12	3189.25	
-6528.03	3477.91	
-6131.83	2328.03	
-6111.53	3493.56	
-5855.69	3331.98	
-5701.02	3035.37	
-6293.67	2302.51	
-5999.68	3448.50	
-5850.98	2494.92	
-6723.24	2466.54	
-6542.37	2345.60	
-5721.24	3139.12	
-6373.40	2295.83	
-5842.66	2490.98	
-6604.25	2370.45	
-6820.81	2569.98	
-6484.07	2309.71	
-6312.71	2281.96	
-6841.00	3241.93	
-6780.31	3326.83	
-6072.33	2320.77	
-6099.63	3518.49	
-5680.78	3090.17	
-6592.35	2339.98	
-6914.81	2721.39	
-6311.52	2268.00	
-5821.18	3347.49	
-6919.57	2732.30	
-5915.25	2392.72	
-6689.93	2396.61	
-6923.12	3089.73	
-6222.27	2270.25	
-5818.80	3349.79	
-6259.16	2264.80	
-5952.08	3465.91	
-6827.96	2530.54	
-6794.64	2487.53	
-5916.38	3447.12	
-6321.04	2256.47	
-6956.45	2873.21	
-5712.94	2614.10	
-6651.78	3470.17	
-6905.30	2654.50	
-5977.06	3488.85	
-5658.17	3070.11	
-6209.18	2259.47	
-6956.45	2992.01	
-6460.19	3555.77	
-6240.12	2253.90	
-5681.97	3159.54	
-6868.37	3258.35	
-6031.87	2304.53	
-6266.22	3582.92	
-5903.35	2372.43	
-5632.00	2984.06	
-6837.43	3316.98	
-6920.74	3172.95	
-6726.75	3434.11	
-6043.70	3536.51	
-5643.91	2755.33	
-5920.01	2353.86	
-6814.82	3352.17	
-5846.23	2406.38	
-5815.29	2433.08	
-6576.81	3538.79	
-5731.98	2531.88	
-6915.97	3211.04	
-5942.62	2329.47	
-5747.41	3318.62	
-6084.16	3569.02	
-6982.63	3014.82	
-6969.53	3083.25	
-5609.40	2866.63	
-6600.68	2288.35	
-6823.20	2455.77	
-6259.17	2218.47	
-6773.23	2402.69	
-5848.61	2382.48	
-6763.64	3433.84	
-6528.10	2254.03	
-5756.98	2474.21	
-5601.07	2857.68	
-6149.69	2228.88	
-5610.58	3042.60	
-6987.38	3059.07	
-5651.03	3186.40	
-5717.66	3310.29	
-6807.68	3402.10	
-5614.14	3079.30	
-5997.29	3550.82	
-5602.26	2787.58	
-5687.95	2555.63	
-6136.51	3604.15	
-5933.10	2304.06	
-6570.86	3571.53	
-6207.91	3621.23	
-5630.83	2661.90	
-6119.85	3605.50	
-5735.56	2472.79	
-6908.88	2537.65	
-5604.62	3086.60	
-5605.81	3096.80	
-6977.89	2679.28	
-6126.99	3610.36	
-5715.33	2494.26	
-6617.35	2267.12	
-6087.73	3605.10	
-5938.98	3540.60	
-6460.19	3619.00	
-5633.21	2630.96	
-6024.74	2243.48	
-6035.37	3591.10	
-6841.05	2426.27	
-5963.97	3561.03	
-5595.10	3103.92	
-6094.86	3616.69	
-5568.93	2972.80	
-5729.61	2450.28	
-7026.65	3040.53	
-6248.46	2175.19	
-6387.60	3648.70	
-6428.06	3643.96	
-6977.89	2609.62	
-6568.48	3607.17	
-5586.80	2692.07	
-6987.41	2623.61	
-5760.55	2397.12	
-5621.28	3227.22	
-6707.71	3540.13	
-5816.48	2342.64	
-5570.11	3083.96	
-6309.06	3663.23	
-5549.89	2948.43	
-6731.58	2296.89	
-6079.48	2192.73	
-6735.08	3529.47	
-7032.62	2732.77	
-6576.89	2210.81	
-5703.38	3377.90	
-7020.73	2673.65	
-7050.45	3033.70	
-6880.32	2419.62	
-5935.49	2243.22	
-5943.82	2237.77	
-5570.11	3141.56	
-5652.21	3320.26	
-5634.41	2535.97	
-5935.49	2240.56	
-6918.40	2462.73	
-5686.77	2452.77	
-6240.04	3678.61	
-7067.12	2873.63	
-7000.46	3231.07	
-7069.50	2898.57	
-6636.31	3606.32	
-6207.91	3678.99	
-7063.54	3016.93	
-6406.64	3677.45	
-6135.32	3667.83	
-5629.60	3298.16	
-5604.65	2575.86	
-5677.20	3374.19	
-6662.49	3597.98	
-7070.69	2991.26	
-6447.19	2152.68	
-5799.83	2320.98	
-6663.68	3598.16	
-5698.61	3403.62	
-5599.89	2572.78	
-7048.07	3127.88	
-7035.01	2656.28	
-5524.90	3001.25	
-6650.67	2217.14	
-5858.06	3556.49	
-7077.83	2845.69	
-7024.26	3207.18	
-5697.42	3413.30	
-5609.42	2542.31	
-6808.86	3510.13	
-6914.77	3401.50	
-6028.22	3651.52	
-7029.02	3208.69	
-6748.17	3561.06	
-5972.30	3630.72	
-6023.55	2173.64	
-5515.39	2819.31	
-6117.56	2143.48	
-6228.14	3702.45	
-5507.06	2909.75	
-5517.77	2780.23	
-5585.57	3259.61	
-5521.33	3072.55	
-5796.26	2298.20	
-6658.92	3623.57	
-5741.45	3480.96	
-6768.40	3559.48	
-7033.78	3229.46	
-5708.13	3452.20	
-5988.95	3651.28	
-5603.47	2516.19	
-7038.54	3227.69	
-5564.19	2585.60	
-6440.05	2119.96	
-6955.29	2442.89	
-5723.67	2344.65	
-5522.54	2683.45	
-5489.21	2928.77	
-6677.95	3630.88	
-6058.06	2139.03	
-5543.93	3216.58	
-5860.44	3599.28	
-6106.76	3705.70	
-6666.14	2184.31	
-5685.52	3451.39	
-6096.14	2122.82	
-6831.54	2293.95	
-5516.59	2675.96	
-5618.89	3367.73	
-5547.50	3237.79	
-6890.97	3481.59	
-6937.44	2396.47	
-5963.96	3663.40	
-7000.46	3342.83	
-6460.28	2107.42	
-5737.88	3515.32	
-6652.96	3657.09	
-5642.68	3410.52	
-5522.51	3193.41	
-5864.01	3616.10	
-5922.32	3649.33	
-5684.40	2356.77	
-5710.58	2329.01	
-6142.55	2095.05	
-6873.12	3518.44	
-6687.47	3651.60	
-6832.73	2269.87	
-5646.31	2390.04	
-7123.06	2754.34	
-7130.18	3033.59	
-6854.08	3544.00	
-5671.24	3471.42	
-5464.22	2808.00	
-6923.10	3481.20	
-7054.05	2536.81	
-6924.29	3481.86	
-6846.94	3557.00	
-5959.20	3689.44	
-6459.09	2081.25	
-6485.27	2086.22	
-7093.28	3212.78	
-6480.51	2083.61	
-6908.89	2321.18	
-5510.61	3231.81	
-6841.06	2257.22	
-5453.50	3004.52	
-7051.63	3313.13	
-6822.02	2239.73	
-7070.71	2549.38	
-6029.51	2103.81	
-7114.73	2655.86	
-5896.22	2159.23	
-5948.49	3694.52	
-5459.47	2742.00	
-6247.17	3769.71	
-5871.15	3656.96	
-6297.15	3772.07	
-7143.27	3073.80	
-6138.88	3758.70	
-6827.97	2232.51	
-6864.86	2262.44	
-5459.47	2718.83	
-5529.64	3302.51	
-6077.11	2079.98	
-5880.66	3668.28	
-7021.93	2440.92	
-6741.02	3656.70	
-5447.57	2764.12	
-5670.05	3508.49	
-5633.16	3466.97	
-5996.09	3725.47	
-7127.79	3170.66	
-5497.52	3244.67	
-5459.47	2694.72	
-7151.62	2739.80	
-5492.80	2588.09	
-7168.27	2861.63	
-5430.90	2855.63	
-6944.59	2328.54	
-6255.61	2042.30	
-6348.42	2042.33	
-7100.42	3261.30	
-5864.00	3671.51	
-7090.94	2541.07	
-5721.21	3570.67	
-7036.15	3387.14	
-5827.12	3651.29	
-6945.71	3506.75	
-6073.54	2065.03	
-5424.95	2825.13	
-5527.26	3333.77	
-7161.14	2731.55	
-6843.36	3606.54	
-6983.79	3470.03	
-5818.87	2173.80	
-5690.27	3551.98	
-5725.97	3587.37	
-5946.11	3724.83	
-7007.59	3445.67	
-7154.00	2679.90	
-5595.15	2376.38	
-5602.29	2366.53	
-6254.42	2027.72	
-5442.81	2682.30	
-6412.68	2033.26	
-6505.40	3777.48	
-6550.62	3765.96	
-6876.68	3590.21	
-7050.49	2436.39	
-6282.87	3804.31	
-6002.04	3753.62	
-6761.25	3676.71	
-5540.35	3382.89	
-6504.31	2042.97	
-6811.23	3647.30	
-7139.73	2595.84	
-5846.25	2136.52	
-5421.37	3111.18	
-6316.30	2010.93	
-5476.09	3286.46	
-6915.95	3576.37	
-6175.88	2014.86	
-6992.12	3499.64	
-6543.48	3787.56	
-5438.05	2627.88	
-5489.23	2503.33	
-6895.72	3599.40	
-6169.93	2013.63	
-5420.20	2672.57	
-7126.64	2526.21	
-5386.87	2952.95	
-7159.96	2600.04	
-5896.13	3736.40	
-6328.20	1997.42	
-6313.81	3831.61	
-5545.17	2389.05	
-6628.07	2055.11	
-5629.59	3543.59	
-7181.34	3176.38	
-6467.42	2007.71	
-5589.20	2326.95	
-6014.04	2036.16	
-7195.65	2683.17	
-6711.27	3742.29	
-5640.37	2263.91	
-7038.59	2353.01	
-6726.74	3736.99	
-6368.66	1988.15	
-6056.77	3809.94	
-6976.64	3551.26	
-5555.81	3472.61	
-6332.85	3843.77	
-6895.81	2198.64	
-6304.40	1982.03	
-6799.33	3703.39	
-5773.57	3686.57	
-6553.10	2013.22	
-6269.78	3848.47	
-5628.47	2259.73	
-5792.70	2125.16	
-5520.11	3435.19	
-7159.96	2537.90	
-5804.50	3711.52	
-5427.31	3262.36	
-7027.89	2319.12	
-6349.51	3852.91	
-6992.11	3551.45	
-7100.41	3409.38	
-6105.67	1991.39	
-6501.82	3836.09	
-6078.30	1994.85	
-6392.35	3854.01	
-5997.27	3809.40	
-6275.84	1968.40	
-5497.57	2411.00	
-6944.59	2220.85	
-5608.17	3562.06	
-5416.60	3261.97	
-5354.73	3007.02	
-5818.88	2094.75	
-7248.00	2860.58	
-7123.08	2439.26	
-6338.91	1962.44	
-7143.25	3356.80	
-5959.20	3804.80	
-7180.15	3281.70	
-6181.83	1966.00	
-6861.21	3686.29	
-7238.47	3096.26	
-5346.41	2829.33	
-7108.74	3426.00	
-5357.13	2740.19	
-6247.28	1956.65	
-5354.75	2752.04	
-6406.62	3866.85	
-5716.54	2151.17	
-6240.03	3872.39	
-7059.95	3500.99	
-7171.86	2507.65	
-5641.57	2208.83	
-7259.90	2826.26	
-5686.70	3658.81	
-5680.75	3654.61	
-5435.68	2479.91	
-5376.14	3199.87	
-6108.05	1964.36	
-5824.83	2069.37	
-7206.37	2570.71	
-5885.52	2036.75	
-5910.41	3803.40	
-6543.58	1970.90	
-6193.73	1945.13	
-6980.21	3612.23	
-5662.99	2171.12	
-5321.42	2884.19	
-7265.86	2757.36	
-6146.13	1945.17	
-6644.73	1995.84	
-6467.31	3879.78	
-5515.35	3502.71	
-6920.71	3672.90	
-5495.12	3475.34	
-5566.52	3565.83	
-5349.99	2658.33	
-7119.45	3456.45	
-5380.90	3264.62	
-5678.37	3676.47	
-5335.69	3113.35	
-6914.76	3682.16	
-6506.70	1950.83	
-6259.06	3898.01	
-5958.11	1988.11	
-6641.16	1987.31	
-6970.77	2188.25	
-5767.61	3746.54	
-6411.50	1931.50	
-5311.90	2958.80	
-5651.09	2166.63	
-5420.21	2460.47	
-6107.94	3884.17	
-7217.08	2540.42	
-7132.60	2377.33	
-7289.64	2965.29	
-6332.96	1921.77	
-5885.52	2011.55	
-6144.94	1932.31	
-7092.15	2314.13	
-6030.70	1956.54	
-6723.16	3812.99	
-5484.48	2342.94	
-7132.54	3458.46	
-7103.97	3501.50	
-5856.96	2018.58	
-5930.74	1985.63	
-5449.97	2385.68	
-6688.65	3835.39	
-7286.07	3086.98	
-5301.19	2827.55	
-6177.07	1918.62	
-5704.54	3724.01	
-7164.73	2397.92	
-6520.98	1930.79	
-5649.90	2140.93	
-5784.27	3781.66	
-6185.40	1909.89	
-6892.24	2095.25	
-5289.29	2883.32	
-5390.41	3358.59	
-7238.45	3293.17	
-5787.84	3787.53	
-6729.11	3830.81	
-5308.34	2702.48	
-5573.65	3621.71	
-6466.24	1913.14	
-6250.85	1899.75	
-7194.48	2432.70	
-5658.14	3702.95	
-5571.27	3624.01	
-7305.13	2752.59	
-6121.15	1910.81	
-5353.57	2532.09	
-6226.93	3931.58	
-7224.17	3345.76	
-7184.90	3421.59	
-6044.99	1924.30	
-6898.19	2084.58	
-6998.06	3660.37	
-5454.66	3491.03	
-6989.73	3669.73	
-5295.25	2712.99	
-6933.89	2108.38	
-5686.79	2089.00	
-6361.40	3939.10	
-6354.38	1887.34	
-5376.19	2458.71	
-6613.80	1932.54	
-6739.82	3845.29	
-5979.42	3893.37	
-6850.49	3784.98	
-7257.49	3295.47	
-7330.11	2868.35	
-5269.06	2960.82	
-7275.39	2578.03	
-5289.28	3123.75	
-7288.44	3212.73	
-5384.46	3396.65	
-5320.25	2579.09	
-5265.49	2870.74	
-6804.08	3818.70	
-5584.36	3664.05	
-5263.11	2857.54	
-5460.68	2301.87	
-5413.02	3455.04	
-5441.64	2326.65	
-6664.85	3887.77	
-5273.83	2736.31	
-6932.70	2086.60	
-5322.59	3276.79	
-7340.82	2861.39	
-5804.61	1994.41	
-5257.16	2983.88	
-7299.15	3218.76	
-6132.92	3946.08	
-6830.26	3815.21	
-7332.48	3084.26	
-5607.06	2126.99	
-6686.27	3888.24	
-5391.60	3439.38	
-5266.67	3118.55	
-6364.97	3964.70	
-5526.14	2196.25	
-5893.86	1938.63	
-5545.18	2174.45	
-5246.44	3000.39	
-5724.77	3801.31	
-7256.35	2461.47	
-5852.21	1953.21	
-6704.23	1933.45	
-7011.14	3699.79	
-5520.10	3632.58	
-6551.92	1883.11	
-6613.80	1899.05	
-5686.69	3781.22	
-5927.18	1917.62	
-6595.83	3935.07	
-5527.24	3644.94	
-6701.74	3898.60	
-5672.41	3773.70	
-5367.86	2397.32	
-5283.36	2593.61	
-5572.55	2134.21	
-5232.17	2898.80	
-5578.41	3700.71	
-5484.49	2222.41	
-6547.16	1873.77	
-7284.91	2498.88	
-5458.23	3573.44	
-5248.84	2715.41	
-5850.90	3887.23	
-5636.71	3756.47	
-5762.96	1980.49	
-7142.05	3583.58	
-5691.56	2023.52	
-6087.70	3971.06	
-7280.10	3362.97	
-7362.22	3102.61	
-7331.31	2596.33	
-5301.16	3327.97	
-6718.52	1917.02	
-7344.40	2635.76	
-6507.77	3975.69	
-7094.53	2178.16	
-6804.19	1952.73	
-5561.84	2117.53	
-6014.05	1866.01	
-7240.89	2371.90	
-6637.60	1881.26	
-5241.71	2666.25	
-5429.75	2257.82	
-7244.46	2370.26	
-5540.33	3695.95	
-6079.37	3981.37	
-5328.59	2417.27	
-5380.95	2324.05	
-6268.71	1822.36	
-7233.75	2348.58	
-6798.13	3885.09	
-7367.01	2681.97	
-5852.21	1917.05	
-6238.96	1822.64	
-5282.13	3313.46	
-5533.28	2133.65	
-7370.58	2690.03	
-6354.39	1820.82	
-7271.83	2411.56	
-7388.41	3047.46	
-6047.37	1844.99	
-7252.72	3459.56	
-7176.56	3576.36	
-7332.51	2535.00	
-6038.91	3982.50	
-5289.32	2477.44	
-7262.31	2380.20	
-5254.76	3259.79	
-6544.65	3987.47	
-5539.14	3710.79	
-6931.41	3816.51	
-5302.35	3385.28	
-5560.56	3733.02	
-6349.50	4017.42	
-7280.10	3423.39	
-5316.69	2406.68	
-6544.65	3992.16	
-5395.16	3551.54	
-7330.13	2509.44	
-7119.43	3658.68	
-5214.31	3138.21	
-7315.80	3357.50	
-5735.48	3869.80	
-6572.15	1836.76	
-5371.43	2303.17	
-5849.83	1897.43	
-5428.56	2221.79	
-5257.14	3301.94	
-5601.01	3779.32	
-5439.19	3619.82	
-6270.96	4026.47	
-6700.67	1874.68	
-5672.52	1991.64	
-7358.69	2563.29	
-5543.99	2091.78	
-5209.55	3154.69	
-5979.54	1843.49	
-7394.35	3138.22	
-5935.51	1856.13	
-6635.22	1846.62	
-6868.34	3876.94	
-5210.74	3170.68	
-5357.15	2310.53	
-5488.06	2142.50	
-6862.50	1945.89	
-7127.76	3667.63	
-5806.99	1905.71	
-7092.06	3707.69	
-7419.36	2828.54	
-5238.14	2543.46	
-6801.69	3919.60	
-5214.34	2616.03	
-7391.97	3185.60	
-5451.17	2173.46	
-7375.34	2580.10	
-6461.49	1796.11	
-7425.30	3028.40	
-6162.80	1789.95	
-5220.25	3259.64	
-6199.69	1784.20	
-5632.06	1996.84	
-7408.63	3150.91	
-5458.22	3675.81	
-6067.47	4025.09	
-5943.84	1834.40	
-7021.85	3791.91	
-5739.04	3903.84	
-7365.78	3311.49	
-5613.02	2005.65	
-6069.98	1797.44	
-5728.45	1927.13	
-6843.34	3917.24	
-5216.72	2551.28	
-5435.61	3660.91	
-6176.95	4049.74	
-7269.45	2307.26	
-5940.27	1827.43	
-5462.98	3694.54	
-6630.46	1817.71	
-5166.73	2747.55	
-5553.41	3782.33	
-6867.26	1918.60	
-6563.82	1798.23	
-5197.68	2597.03	
-5705.72	3894.34	
-5448.79	2144.61	
-6432.93	1772.78	
-7427.67	3136.62	
-6027.14	1795.55	
-6829.18	1890.99	
-7408.66	2602.59	
-5170.30	2686.58	
-5467.74	3710.93	
-7170.69	2157.78	
-6144.82	4057.01	
-5145.30	2872.77	
-7413.42	2601.44	
-6163.86	4062.76	
-7261.13	2266.70	
-6988.53	3846.90	
-5247.67	2423.61	
-6563.83	1783.20	
-5736.78	1898.21	
-6493.62	1768.50	
-7143.23	3713.05	
-5933.00	4016.62	
-6050.94	1777.45	
-6541.08	4051.41	
-5997.26	4037.15	
-7457.43	3029.90	
-5626.00	3862.52	
-6488.86	1765.26	
-6633.90	4028.42	
-7419.37	2595.79	
-7330.14	2372.32	
-5724.76	3927.16	
-5255.94	3431.99	
-6355.44	4077.65	
-5135.79	2846.42	
-5139.34	3034.64	
-7464.58	2841.75	
-6925.45	3898.87	
-6873.09	3930.58	
-6205.64	1748.49	
-5184.59	2560.74	
-7200.44	2163.61	
-7443.17	2655.95	
-6875.47	3935.02	
-6073.42	4064.35	
-7465.77	2786.68	
-5885.53	1815.73	
-6167.56	1747.48	
-7139.66	3733.01	
-5271.41	3480.39	
-6837.52	1869.42	
-5405.86	3677.47	
-7142.14	2093.13	
-6904.03	3923.75	
-5774.74	3967.87	
-6934.97	3907.69	
-5190.50	3317.06	
-5263.14	2348.04	
-5129.84	2752.52	
-5213.10	3378.92	
-5426.18	2117.18	
-7391.96	3367.64	
-5298.85	2282.47	
-6922.00	1907.14	
-6370.91	4095.53	
-5136.99	2683.03	
-5192.88	3337.93	
-7424.09	3288.68	
-5590.41	1963.36	
-6125.78	4086.49	
-7368.15	3428.00	
-5227.38	3426.97	
-5429.76	2102.86	
-7482.43	2791.91	
-6895.82	1883.71	
-5446.42	2083.19	
-6456.59	4094.92	
-6007.97	4069.79	
-7346.73	3484.03	
-7424.14	2515.59	
-7344.42	2337.89	
-6409.13	1725.61	
-7181.31	3717.66	
-5620.05	3896.04	
-5121.49	3112.04	
-7021.84	3865.32	
-7493.14	2855.85	
-7428.85	3304.91	
-7211.15	2140.36	
-6873.22	1864.73	
-5349.94	3640.07	
-5103.65	2922.40	
-6961.15	3910.15	
-6194.79	4106.49	
-5551.03	3848.80	
-5518.90	3822.26	
-5104.85	2813.17	
-5138.18	2613.71	
-5128.66	2648.88	
-7499.09	2855.83	
-7369.41	2364.27	
-7459.83	2596.68	
-7502.65	2918.52	
-7243.19	3661.90	
-5683.23	1878.39	
-7426.47	3342.74	
-7045.64	3861.16	
-6375.67	4117.55	
-5880.78	1780.09	
-5200.07	2410.97	
-7376.55	2361.77	
-7506.22	3013.29	
-6706.62	1773.07	
-6175.90	1707.91	
-5089.38	2841.94	
-6894.51	3970.03	
-7267.08	2181.21	
-5842.70	1789.11	
-5545.08	3864.32	
-7481.25	2636.29	
-5106.02	3138.93	
-5084.61	2936.69	
-6009.30	1733.48	
-5975.98	1741.67	
-5734.41	1836.17	
-6336.40	4129.82	
-6284.04	4130.70	
-5264.26	3555.21	
-5222.62	3482.91	
-5658.12	3949.48	
-5090.57	2758.07	
-5946.23	1746.01	
-5176.27	2436.74	
-7250.33	3678.65	
-6592.25	4098.41	
-5084.61	3037.34	
-6669.60	4077.74	
-6429.36	1698.20	
-5078.66	2984.93	
-6849.42	1820.53	
-5234.51	3516.51	
-6877.98	1833.85	
-6444.69	4130.04	
-5491.53	3834.64	
-5459.40	3805.44	
-6462.54	4129.65	
-5461.89	2016.70	
-5848.65	1772.02	
-6118.78	1699.29	
-7519.32	2766.43	
-6549.41	4116.71	
-7478.87	2567.37	
-7205.21	2082.16	
-5709.42	1834.99	
-5897.30	4076.25	
-6826.68	4025.50	
-7513.38	2705.88	
-5079.86	2743.75	
-5636.83	1875.48	
-7292.07	2183.48	
-7201.64	2073.79	
-5365.50	2107.70	
-7524.06	3065.34	
-5081.05	2716.85	
-5241.65	3552.51	
-5830.66	4058.18	
-7525.25	3086.03	
-6673.17	4094.41	
-7200.35	3764.41	
-5175.02	3435.36	
-6387.57	4151.46	
-7113.58	1976.66	
-7082.53	3876.69	
-7169.41	3799.57	
-6676.74	4096.84	
-7274.22	2143.17	
-5818.90	1767.14	
-6468.63	1681.69	
-7433.60	3424.76	
-6886.18	4011.01	
-5673.59	3989.42	
-5777.25	1782.96	
-5157.23	2417.07	
-6229.45	1669.34	
-5335.65	3703.77	
-6069.99	1687.71	
-7164.75	2014.43	
-7181.41	2030.61	
-5051.29	2935.33	
-5802.24	1768.33	
-5377.30	3755.25	
-7286.03	3679.13	
-5170.26	3447.62	
-6085.31	4144.29	
-7502.67	2577.13	
-7164.75	2011.14	
-5221.42	3547.21	
-5702.15	4012.75	
-5516.63	1937.77	
-5437.98	3820.78	
-5178.59	3472.22	
-6043.81	1687.29	
-7147.98	3835.25	
-7481.21	3330.33	
-5771.16	4049.81	
-5161.93	3440.39	
-5241.65	3587.73	
-7522.87	3197.27	
-7490.78	2513.32	
-7555.01	2996.53	
-5044.15	3011.08	
-7440.81	2379.63	
-7312.30	2162.96	
